dataset_id,smiles_protonated,smiles_deprotonated,pKa,reaction_center_atom_idx,reaction_center_atom_symbol,reaction_center_charge_protonated,reaction_center_charge_deprotonated,reaction_center_Hs_protonated,reaction_center_Hs_deprotonated,reaction_center_hybridization,reaction_center_is_aromatic,reaction_center_is_in_ring,reaction_center_total_valence,internal_id_protonated,internal_id_deprotonated
mol3468,Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C,Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C,"10,100",22,N,1,0,1,0,SP3,FALSE,TRUE,4,6771,6772
mol3469,Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccco1,Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccco1,"10,100",20,N,1,0,1,0,SP3,FALSE,TRUE,4,6773,6774
mol3470,Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccoc1,Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccoc1,"10,100",20,N,1,0,1,0,SP3,FALSE,TRUE,4,6775,6776
mol3471,Cc1cc(NCCO)cc(N2CCc3ccccc3C2)[nH+]1,Cc1cc(NCCO)cc(N2CCc3ccccc3C2)n1,"9,200",6,N,1,0,1,0,SP2,TRUE,TRUE,4,6777,6778
mol3473,Cc1cc(NN)[nH+]c2ccccc12,Cc1cc(NN)nc2ccccc12,"5,575",4,N,1,0,1,0,SP2,TRUE,TRUE,4,6779,6780
mol3474,Cc1cc(O)c(C(C)C)cc1C,Cc1cc([O-])c(C(C)C)cc1C,"10,790",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,6781,6782
mol3475,Cc1cc(O)c(C(C)C)cc1Cl,Cc1cc([O-])c(C(C)C)cc1Cl,"9,980",11,O,0,-1,1,0,SP2,FALSE,FALSE,2,6783,6784
mol3476,Cc1cc(O)c(C(C)N=O)cc1C,Cc1cc([O-])c(C(C)N=O)cc1C,"8,200",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,6785,6786
mol3477,Cc1cc(O)cc([N+](C)(C)C)c1,Cc1cc([O-])cc([N+](C)(C)C)c1,"8,200",7,O,0,-1,1,0,SP2,FALSE,FALSE,2,6787,6788
mol3478,Cc1cc(O)ccc1/N=N/c1ccc2c(c1)Cc1ccccc1-2,Cc1cc([O-])ccc1/N=N/c1ccc2c(c1)Cc1ccccc1-2,"10,300",22,O,0,-1,1,0,SP2,FALSE,FALSE,2,6789,6790
mol3479,Cc1cc(O)ccc1C(C)C,Cc1cc([O-])ccc1C(C)C,"10,310",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6791,6792
mol3480,Cc1cc(O)ccc1Cl,Cc1cc([O-])ccc1Cl,"9,400",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,6793,6794
mol3481,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)[O-])cc2)c2ccccc2oc1=O,"3,700",29,O,0,-1,1,0,SP2,FALSE,FALSE,2,6795,6796
mol3482,Cc1cc(OCCCN=NC(N)=[NH2+])cc(OS(=O)(=O)c2ccccc2C#N)c1,Cc1cc(OCCCN=NC(=N)N)cc(OS(=O)(=O)c2ccccc2C#N)c1,"8,840",26,N,1,0,2,1,SP2,FALSE,FALSE,4,6797,6798
mol3483,Cc1cc(OCCCN=NC(N)=[NH2+])cc(OS(=O)(=O)c2ccccc2Cl)c1,Cc1cc(OCCCN=NC(=N)N)cc(OS(=O)(=O)c2ccccc2Cl)c1,"8,710",25,N,1,0,2,1,SP2,FALSE,FALSE,4,6799,6800
mol3484,Cc1cc(OCC[NH+]2CCOCC2)nn1-c1ccc2ccccc2c1,Cc1cc(OCCN2CCOCC2)nn1-c1ccc2ccccc2c1,"6,500",19,N,1,0,1,0,SP3,FALSE,TRUE,4,6802,6801
mol3485,Cc1cc(Oc2c(N)c(C)nn2-c2ccccc2)n(-c2ccccc2)[nH+]1,Cc1cc(Oc2c(N)c(C)nn2-c2ccccc2)n(-c2ccccc2)n1,"3,400",5,N,1,0,1,0,SP2,TRUE,TRUE,4,6803,6804
mol3487,Cc1cc(S(=O)(=O)[NH2+]c2nccs2)ccc1N,Cc1cc(S(=O)(=O)Nc2nccs2)ccc1N,"7,000",11,N,1,0,2,1,SP3,FALSE,FALSE,4,6805,6806
mol3488,Cc1cc(SSc2cc(C)[nH+]n2-c2ccccc2)n(-c2ccccc2)n1,Cc1cc(SSc2cc(C)nn2-c2ccccc2)n(-c2ccccc2)n1,"4,800",17,N,1,0,1,0,SP2,TRUE,TRUE,4,6807,6808
mol3489,Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)on1,Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,"7,700",12,N,1,0,1,0,SP2,FALSE,TRUE,4,6809,6810
mol3490,Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)on1,Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,"7,000",12,N,1,0,1,0,SP2,FALSE,TRUE,4,6812,6811
mol3491,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)no1,"5,925",6,N,0,-1,1,0,SP2,FALSE,FALSE,3,6813,6814
mol3492,Cc1cc(O)cc(=O)o1,Cc1cc([O-])cc(=O)o1,"5,000",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,6815,6816
mol3496,Cc1cc2[nH+]c(C(=O)N(C)C)cc(NCc3c(C)cccc3C)c2[nH]1,Cc1cc2nc(C(=O)N(C)C)cc(NCc3c(C)cccc3C)c2[nH]1,"7,300",12,N,1,0,1,0,SP2,TRUE,TRUE,4,6818,6817
mol3497,Cc1cc2c(-c3cccc[nH+]3)c[nH]c2c(C(=O)Nc2ccn(C)n2)n1,Cc1cc2c(-c3ccccn3)c[nH]c2c(C(=O)Nc2ccn(C)n2)n1,"4,600",24,N,1,0,1,0,SP2,TRUE,TRUE,4,6819,6820
mol3498,Cc1cc2c(C)cc[nH+]c2c2ncccc12,Cc1cc2c(C)ccnc2c2ncccc12,"5,710",4,N,1,0,1,0,SP2,TRUE,TRUE,4,6821,6822
mol3499,Cc1cc2cc[nH]c2c(C(=O)Nc2cccc[nH+]2)n1,Cc1cc2cc[nH]c2c(C(=O)Nc2ccccn2)n1,"3,500",18,N,1,0,1,0,SP2,TRUE,TRUE,4,6823,6824
mol3500,Cc1cc2cccc(C)c2[nH+]c1C,Cc1cc2cccc(C)c2nc1C,"4,410",7,N,1,0,1,0,SP2,TRUE,TRUE,4,6825,6826
mol3501,Cc1cc2ccccc2c(C(=O)O)c1C,Cc1cc2ccccc2c(C(=O)[O-])c1C,"3,330",14,O,0,-1,1,0,SP2,FALSE,FALSE,2,6827,6828
mol3502,Cc1cc2ccccc2[nH+]c1C,Cc1cc2ccccc2nc1C,"4,930",9,N,1,0,1,0,SP2,TRUE,TRUE,4,6829,6830
mol3503,Cc1cc2cccnc2c2[nH+]cccc12,Cc1cc2cccnc2c2ncccc12,"5,260",14,N,1,0,1,0,SP2,TRUE,TRUE,4,6831,6832
mol3504,Cc1cc2ccn3cc[nH+]c3c2nc1C,Cc1cc2ccn3ccnc3c2nc1C,"4,630",9,N,1,0,1,0,SP2,TRUE,TRUE,4,6833,6834
mol3505,Cc1cc2nc([NH+]=C(N)N)nc(C)c2cc1C,Cc1cc2nc(N=C(N)N)nc(C)c2cc1C,"9,300",12,N,1,0,1,0,SP2,FALSE,FALSE,4,6835,6836
mol3506,Cc1cc2[nH]c[nH+]c2cc1C,Cc1cc2nc[nH]c2cc1C,"6,040",8,N,1,0,1,0,SP2,TRUE,TRUE,4,6837,6838
mol3507,Cc1cc2[nH+]cn(C)c2cc1C,Cc1cc2ncn(C)c2cc1C,"6,000",10,N,1,0,1,0,SP2,TRUE,TRUE,4,6839,6840
mol3508,Cc1cc2[nH+]cn([C@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)c2cc1C,Cc1cc2ncn([C@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)c2cc1C,"4,580",10,N,1,0,1,0,SP2,TRUE,TRUE,4,6841,6842
mol3509,Cc1cc2[nH+]cn([C@H]3OC[C@H](O)[C@H](O)[C@@H]3O)c2cc1C,Cc1cc2ncn([C@H]3OC[C@H](O)[C@H](O)[C@@H]3O)c2cc1C,"4,700",10,N,1,0,1,0,SP2,TRUE,TRUE,4,6843,6844
mol3510,Cc1cc2[nH+]cn([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2cc1C,Cc1cc2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2cc1C,"4,630",10,N,1,0,1,0,SP2,TRUE,TRUE,4,6845,6846
mol3511,Cc1cc2nnn([OH2+])c2cc1Cl,Cc1cc2nnn(O)c2cc1Cl,"4,570",11,O,1,0,2,1,SP2,FALSE,FALSE,3,6847,6848
mol3512,Cc1cc[nH]c1C(=O)O,Cc1cc[nH]c1C(=O)[O-],"5,100",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,6849,6850
mol3513,Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,Cc1ccc(-c2cccc(-c3nn[n-]n3)c2)cc1,"4,100",15,N,0,-1,1,0,SP2,TRUE,TRUE,3,6851,6852
mol3514,Cc1ccc(-c2cccc(C(=O)O)c2)cc1,Cc1ccc(-c2cccc(C(=O)[O-])c2)cc1,"4,000",15,O,0,-1,1,0,SP2,FALSE,FALSE,2,6853,6854
mol3515,Cc1ccc(-c2[nH+]c3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"6,020",15,N,1,0,1,0,SP2,TRUE,TRUE,4,6855,6856
mol3516,Cc1ccc(-c2nc3cccc(C(C)C(=O)O)c3o2)cc1,Cc1ccc(-c2nc3cccc(C(C)C(=O)[O-])c3o2)cc1,"6,200",20,O,0,-1,1,0,SP2,FALSE,FALSE,2,6857,6858
mol3517,Cc1ccc(/C=C/C(=O)O)cc1,Cc1ccc(/C=C/C(=O)[O-])cc1,"4,560",11,O,0,-1,1,0,SP2,FALSE,FALSE,2,6859,6860
mol3518,Cc1ccc(/C=C2\CN(C(=O)c3ccc(OCC[NH+](C)C)cc3)C/C(=C\c3ccc(C)cc3)C2=O)cc1,Cc1ccc(/C=C2\CN(C(=O)c3ccc(OCCN(C)C)cc3)C/C(=C\c3ccc(C)cc3)C2=O)cc1,"10,730",34,N,1,0,1,0,SP3,FALSE,FALSE,4,6861,6862
mol3519,Cc1ccc(/N=N/c2ccc([NH+](C)C)cc2)cc1C,Cc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1C,"2,370",16,N,1,0,1,0,SP3,FALSE,FALSE,4,6863,6864
mol3520,Cc1ccc(/N=N/c2ccc([NH3+])cc2)cc1,Cc1ccc(/N=N/c2ccc(N)cc2)cc1,"3,040",15,N,1,0,3,2,SP3,FALSE,FALSE,4,6865,6866
mol3521,Cc1ccc(/[NH+]=C/N(C)C)cc1,Cc1ccc(/N=C/N(C)C)cc1,"9,210",7,N,1,0,1,0,SP2,FALSE,FALSE,4,6867,6868
mol3522,Cc1ccc(=O)c(O)c(Br)c1,Cc1ccc(=O)c([O-])c(Br)c1,"6,410",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6869,6870
mol3523,Cc1ccc(Br)c(C(=O)O)c1,Cc1ccc(Br)c(C(=O)[O-])c1,"3,000",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,6871,6872
mol3524,Cc1ccc(Br)c(O)c(=O)c1,Cc1ccc(Br)c([O-])c(=O)c1,"6,300",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,6873,6874
mol3525,Cc1ccc(Br)cc1C(=O)O,Cc1ccc(Br)cc1C(=O)[O-],"3,580",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,6875,6876
mol3526,Cc1ccc(C(=[NH2+])c2ccccc2)c(C)c1,Cc1ccc(C(=N)c2ccccc2)c(C)c1,"6,790",9,N,1,0,2,1,SP2,FALSE,FALSE,4,6877,6878
mol3527,Cc1ccc(C(=O)/C=C/C(=O)O)cc1,Cc1ccc(C(=O)/C=C/C(=O)[O-])cc1,"3,440",13,O,0,-1,1,0,SP2,FALSE,FALSE,2,6879,6880
mol3528,Cc1ccc(C(=O)C(N=O)SCC[N+](C)(C)C)cc1,Cc1ccc(C(=O)[C-](N=O)SCC[N+](C)(C)C)cc1,"7,570",9,C,0,-1,1,0,SP3,FALSE,FALSE,4,6881,6882
mol3529,Cc1ccc(C(=O)N(C)O)cc1,Cc1ccc(C(=O)N(C)[O-])cc1,"8,500",11,O,0,-1,1,0,SP3,FALSE,FALSE,2,6883,6884
mol3530,Cc1ccc(C(=O)NC(N)=[NH+]CCCCc2ccccc2)cc1,Cc1ccc(C(=O)NC(N)=NCCCCc2ccccc2)cc1,"7,090",11,N,1,0,1,0,SP2,FALSE,FALSE,4,6886,6885
mol3531,Cc1ccc(C(=O)NC(N)=[NH+]c2ccc(C(C)C)cc2)cc1,Cc1ccc(C(=O)NC(N)=Nc2ccc(C(C)C)cc2)cc1,"6,350",11,N,1,0,1,0,SP2,FALSE,FALSE,4,6888,6887
mol3532,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CC[NH+](C)CC3)cc2c1=O,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,"7,600",21,N,1,0,1,0,SP3,FALSE,TRUE,4,6889,6890
mol3533,Cc1ccc(C(=O)NO)cc1,Cc1ccc(C(=O)N[O-])cc1,"8,900",10,O,0,-1,1,0,SP3,FALSE,FALSE,2,6891,6892
mol3534,Cc1ccc(C(=O)Oc2ccccc2)c(O)c1,Cc1ccc(C(=O)Oc2ccccc2)c([O-])c1,"9,440",7,O,0,-1,1,0,SP2,FALSE,FALSE,2,6893,6894
mol3535,Cc1ccc(C(=O)O)[nH]1,Cc1ccc(C(=O)[O-])[nH]1,"5,000",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,6895,6896
mol3536,Cc1ccc(C(=O)O)c(Br)c1,Cc1ccc(C(=O)[O-])c(Br)c1,"3,090",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6897,6898
mol3537,Cc1ccc(C(=O)O)c(C)c1,Cc1ccc(C(=O)[O-])c(C)c1,"4,180",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6899,6900
mol3538,Cc1ccc(C(=O)O)c(Cl)c1,Cc1ccc(C(=O)[O-])c(Cl)c1,"3,270",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6901,6902
mol3539,Cc1ccc(C(=O)O)c(I)c1,Cc1ccc(C(=O)[O-])c(I)c1,"3,200",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6903,6904
mol3540,Cc1ccc(C(=O)O)c(O)c1,Cc1ccc(C(=O)[O-])c(O)c1,"3,110",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6905,6906
mol3541,Cc1ccc(C(=O)O)cc1,Cc1ccc(C(=O)[O-])cc1,"4,135",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,6907,6908
mol3542,Cc1ccc(C(=O)O)cc1Br,Cc1ccc(C(=O)[O-])cc1Br,"3,960",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6909,6910
mol3543,Cc1ccc(C(=O)O)cc1C,Cc1ccc(C(=O)[O-])cc1C,"4,410",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6911,6912
mol3544,Cc1ccc(C(=O)O)cc1Cl,Cc1ccc(C(=O)[O-])cc1Cl,"4,060",10,O,0,-1,1,0,SP2,FALSE,FALSE,2,6913,6914
mol3545,Cc1ccc(C(=O)O)o1,Cc1ccc(C(=O)[O-])o1,"3,420",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,6915,6916
mol3546,Cc1ccc(C(=O)O)s1,Cc1ccc(C(=O)[O-])s1,"3,760",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,6917,6918
mol3547,Cc1ccc(C(=O)S)cc1,Cc1ccc(C(=O)[S-])cc1,"2,590",9,S,0,-1,1,0,SP3,FALSE,FALSE,2,6919,6920
mol3548,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1,"3,500",18,O,0,-1,1,0,SP2,FALSE,FALSE,2,6921,6922
mol3549,Cc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,Cc1ccc(C(=O)c2ccc3n2CCC3C(=O)[O-])cc1,"3,440",19,O,0,-1,1,0,SP2,FALSE,FALSE,2,6923,6924
mol3550,Cc1ccc(C(=O)c2ccccc2C(=O)O)cc1,Cc1ccc(C(=O)c2ccccc2C(=O)[O-])cc1,"3,640",17,O,0,-1,1,0,SP2,FALSE,FALSE,2,6925,6926
mol3551,Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,Cc1ccc(C(=O)c2csc(S([NH-])(=O)=O)c2)cc1,"9,300",17,N,0,-1,2,1,SP3,FALSE,FALSE,3,6927,6928
mol3552,Cc1ccc(C(=S)Nc2ccc(Br)cc2)cc1,Cc1ccc(C(=S)[N-]c2ccc(Br)cc2)cc1,"10,810",9,N,0,-1,1,0,SP2,FALSE,FALSE,3,6929,6930
mol3553,Cc1ccc(C(=S)Nc2ccc(Cl)c(Cl)c2)cc1,Cc1ccc(C(=S)[N-]c2ccc(Cl)c(Cl)c2)cc1,"10,180",9,N,0,-1,1,0,SP2,FALSE,FALSE,3,6931,6932
mol3554,Cc1ccc(C(=S)Nc2ccc(Cl)cc2)cc1,Cc1ccc(C(=S)[N-]c2ccc(Cl)cc2)cc1,"10,800",9,N,0,-1,1,0,SP2,FALSE,FALSE,3,6933,6934
mol3555,Cc1ccc(C(=S)Nc2ccc(F)cc2)cc1,Cc1ccc(C(=S)[N-]c2ccc(F)cc2)cc1,"10,970",9,N,0,-1,1,0,SP2,FALSE,FALSE,3,6935,6936
mol3556,Cc1ccc(C(=S)Nc2cccc(F)c2)cc1,Cc1ccc(C(=S)[N-]c2cccc(F)c2)cc1,"10,630",9,N,0,-1,1,0,SP2,FALSE,FALSE,3,6937,6938
mol3557,Cc1ccc(C(=S)Nc2ccccc2)cc1,Cc1ccc(C(=S)[N-]c2ccccc2)cc1,"11,500",9,N,0,-1,1,0,SP2,FALSE,FALSE,3,6939,6940
mol3558,Cc1ccc(C(C)C)c(O)c1,Cc1ccc(C(C)C)c([O-])c1,"10,650",7,O,0,-1,1,0,SP2,FALSE,FALSE,2,6941,6942
mol3559,Cc1ccc(C(C)C)c(OCC[NH+](C)C)c1,Cc1ccc(C(C)C)c(OCCN(C)C)c1,"8,660",10,N,1,0,1,0,SP3,FALSE,FALSE,4,6943,6944
mol3560,Cc1ccc(C(C)C)cc1O,Cc1ccc(C(C)C)cc1[O-],"10,350",7,O,0,-1,1,0,SP2,FALSE,FALSE,2,6945,6946
mol3561,Cc1ccc(C(O)C(C(=O)O)c2ccc(-c3ccccc3)cc2)cc1,Cc1ccc(C(O)C(C(=O)[O-])c2ccc(-c3ccccc3)cc2)cc1,"4,240",23,O,0,-1,1,0,SP2,FALSE,FALSE,2,6947,6948
mol3562,Cc1ccc(C(O)C(C(=O)O)c2ccc(C3CCCCC3)cc2)cc1,Cc1ccc(C(O)C(C(=O)[O-])c2ccc(C3CCCCC3)cc2)cc1,"4,180",23,O,0,-1,1,0,SP2,FALSE,FALSE,2,6949,6950
mol3563,Cc1ccc(C(O)C[NH3+])cc1,Cc1ccc(C(O)CN)cc1,"9,060",9,N,1,0,3,2,SP3,FALSE,FALSE,4,6951,6952
mol3564,Cc1ccc(C)c(C(=[NH2+])c2ccccc2)c1,Cc1ccc(C)c(C(=N)c2ccccc2)c1,"6,790",8,N,1,0,2,1,SP2,FALSE,FALSE,4,6953,6954
mol3565,Cc1ccc(C)c(C(=O)O)c1,Cc1ccc(C)c(C(=O)[O-])c1,"3,970",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,6955,6956
mol3566,Cc1ccc(C)c([NH3+])c1,Cc1ccc(C)c(N)c1,"4,470",7,N,1,0,3,2,SP3,FALSE,FALSE,4,6957,6958
mol3567,Cc1ccc(C)c(O)c1,Cc1ccc(C)c([O-])c1,"10,360",7,O,0,-1,1,0,SP2,FALSE,FALSE,2,6959,6960
mol3568,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O-])c1,"4,800",16,O,0,-1,1,0,SP2,FALSE,FALSE,2,6961,6962
mol3569,Cc1ccc(C)[nH+]c1,Cc1ccc(C)nc1,"6,400",5,N,1,0,1,0,SP2,TRUE,TRUE,4,6963,6964
mol3570,Cc1ccc(C)[nH+]n1,Cc1ccc(C)nn1,"3,990",6,N,1,0,1,0,SP2,TRUE,TRUE,4,6965,6966
mol3571,Cc1ccc(C2=[NH+]CCC2)cc1,Cc1ccc(C2=NCCC2)cc1,"6,410",8,N,1,0,1,0,SP2,FALSE,TRUE,4,6967,6968
mol3572,Cc1ccc(C2CCC[NH2+]2)cc1,Cc1ccc(C2CCCN2)cc1,"9,990",11,N,1,0,2,1,SP3,FALSE,TRUE,4,6969,6970
mol3573,Cc1ccc(C2C[NH2+]2)cc1,Cc1ccc(C2CN2)cc1,"6,760",9,N,1,0,2,1,SP3,FALSE,TRUE,4,6972,6971
mol3574,Cc1ccc(C2[NH2+]CCS2)cc1,Cc1ccc(C2NCCS2)cc1,"5,350",8,N,1,0,2,1,SP3,FALSE,TRUE,4,6974,6973
mol3575,Cc1ccc(CCC(=O)O)cc1,Cc1ccc(CCC(=O)[O-])cc1,"4,740",11,O,0,-1,1,0,SP2,FALSE,FALSE,2,6975,6976
mol3576,Cc1ccc(CCC[NH+](C)C)cc1,Cc1ccc(CCCN(C)C)cc1,"10,840",10,N,1,0,1,0,SP3,FALSE,FALSE,4,6977,6978
mol3577,Cc1ccc(CC[NH3+])cc1,Cc1ccc(CCN)cc1,"9,780",9,N,1,0,3,2,SP3,FALSE,FALSE,4,6979,6980
mol3578,Cc1ccc(CO[NH3+])cc1,Cc1ccc(CON)cc1,"4,400",9,N,1,0,3,2,SP3,FALSE,FALSE,4,6981,6982
mol3579,Cc1ccc(C[NH3+])cc1,Cc1ccc(CN)cc1,"9,510",8,N,1,0,3,2,SP3,FALSE,FALSE,4,6983,6984
mol3581,Cc1ccc(Cl)c(C(=O)O)c1,Cc1ccc(Cl)c(C(=O)[O-])c1,"3,120",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,6985,6986
mol3582,Cc1ccc(Cl)cc1C(=O)O,Cc1ccc(Cl)cc1C(=O)[O-],"3,630",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,6987,6988
mol3583,Cc1ccc(Cl)cc1NC1=[NH+]CCN1,Cc1ccc(Cl)cc1NC1=NCCN1,"9,500",9,N,1,0,1,0,SP2,FALSE,TRUE,4,6989,6990
mol3584,Cc1ccc(I)c(C(=O)O)c1,Cc1ccc(I)c(C(=O)[O-])c1,"2,950",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,6991,6992
mol3585,Cc1ccc(I)cc1C(=O)O,Cc1ccc(I)cc1C(=O)[O-],"3,620",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,6993,6994
mol3586,Cc1ccc([NH+](C)C)cc1,Cc1ccc(N(C)C)cc1,"5,560",7,N,1,0,1,0,SP3,FALSE,FALSE,4,6995,6996
mol3587,Cc1ccc(N(Cc2nn[nH]n2)Cc2ccc(Cl)cc2Cl)cc1,Cc1ccc(N(Cc2nn[n-]n2)Cc2ccc(Cl)cc2Cl)cc1,"4,260",20,N,0,-1,1,0,SP2,TRUE,TRUE,3,6997,6998
mol3588,Cc1ccc(N(Cc2nn[nH]n2)Cc2ccc(F)cc2F)cc1,Cc1ccc(N(Cc2nn[n-]n2)Cc2ccc(F)cc2F)cc1,"4,230",20,N,0,-1,1,0,SP2,TRUE,TRUE,3,6999,7000
mol3589,Cc1ccc([NH3+])c(C)c1,Cc1ccc(N)c(C)c1,"4,750",8,N,1,0,3,2,SP3,FALSE,FALSE,4,7001,7002
mol3590,Cc1ccc([NH3+])c(N)c1,Cc1ccc(N)c(N)c1,"5,000",8,N,1,0,3,2,SP3,FALSE,FALSE,4,7003,7004
mol3591,Cc1ccc([NH3+])cc1,Cc1ccc(N)cc1,"5,070",7,N,1,0,3,2,SP3,FALSE,FALSE,4,7005,7006
mol3592,Cc1ccc([NH3+])cc1Br,Cc1ccc(N)cc1Br,"4,020",8,N,1,0,3,2,SP3,FALSE,FALSE,4,7007,7008
mol3593,Cc1ccc([NH3+])cc1C,Cc1ccc(N)cc1C,"4,940",8,N,1,0,3,2,SP3,FALSE,FALSE,4,7009,7010
mol3594,Cc1ccc([NH3+])cc1Cl,Cc1ccc(N)cc1Cl,"4,050",8,N,1,0,3,2,SP3,FALSE,FALSE,4,7011,7012
mol3595,Cc1ccc(N)[nH+]c1,Cc1ccc(N)nc1,"7,220",5,N,1,0,1,0,SP2,TRUE,TRUE,4,7013,7014
mol3596,Cc1ccc([NH+]2CCCC(=O)C(O)CCC2)cc1,Cc1ccc(N2CCCC(=O)C(O)CCC2)cc1,"3,200",7,N,1,0,1,0,SP3,FALSE,TRUE,4,7015,7016
mol3597,Cc1ccc([NH+]2CCCC2)cc1,Cc1ccc(N2CCCC2)cc1,"4,690",7,N,1,0,1,0,SP3,FALSE,TRUE,4,7017,7018
mol3598,Cc1ccc(N2CC[NH+](CCNC(=O)c3ccc(F)cc3)CC2)cc1,Cc1ccc(N2CCN(CCNC(=O)c3ccc(F)cc3)CC2)cc1,"6,310",10,N,1,0,1,0,SP3,FALSE,TRUE,4,7020,7019
mol3599,Cc1ccc(N2CCc3ccccc3C2)[nH+]c1,Cc1ccc(N2CCc3ccccc3C2)nc1,"6,500",5,N,1,0,1,0,SP2,TRUE,TRUE,4,7021,7022
mol3600,Cc1ccc(NC(=O)C2=C([OH2+])C(=O)N(C)C2)cc1,Cc1ccc(NC(=O)C2=C(O)C(=O)N(C)C2)cc1,"5,790",17,O,1,0,2,1,SP2,FALSE,FALSE,3,7023,7024
mol3601,Cc1ccc(NC(=O)C[NH+]2CCCCC2)c(C)c1,Cc1ccc(NC(=O)CN2CCCCC2)c(C)c1,"7,800",12,N,1,0,1,0,SP3,FALSE,TRUE,4,7025,7026
mol3602,Cc1ccc(NC(=O)C[NH+]2CCCCC2)cc1,Cc1ccc(NC(=O)CN2CCCCC2)cc1,"7,850",11,N,1,0,1,0,SP3,FALSE,TRUE,4,7027,7028
mol3603,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c(C(=O)O)c1,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c(C(=O)[O-])c1,"3,360",9,O,0,-1,1,0,SP2,FALSE,FALSE,2,7029,7030
mol3604,Cc1ccc(NC(=S)c2ccc(Cl)cc2)cc1,Cc1ccc([N-]C(=S)c2ccc(Cl)cc2)cc1,"11,180",7,N,0,-1,1,0,SP2,FALSE,FALSE,3,7031,7032
